FIPS,Pred
-1.0,0.5119047619047619
1001.0,1.0
1003.0,1.0
1031.0,1.0
1047.0,0.7272727272727273
1049.0,1.0
1053.0,0.4
1057.0,1.0
1059.0,0.5
1071.0,0.25
1073.0,0.7
1081.0,1.0
1083.0,0.0
1089.0,0.5714285714285714
1093.0,0.75
1097.0,1.0
1099.0,0.6666666666666666
1101.0,0.5714285714285714
1105.0,0.0
1117.0,0.5324675324675324
1125.0,0.0
1129.0,0.5
4003.0,0.5
4005.0,0.8888888888888888
4013.0,0.536697247706422
4015.0,1.0
4019.0,0.5714285714285714
4023.0,0.6666666666666666
4025.0,0.5923566878980892
5007.0,0.5
5019.0,0.8260869565217391
5031.0,1.0
5045.0,0.5
5049.0,0.43478260869565216
5051.0,0.6
5057.0,0.0
5071.0,0.0
5079.0,1.0
5083.0,0.2
5101.0,0.5
5113.0,1.0
5115.0,0.8333333333333334
5119.0,0.8809523809523809
5125.0,1.0
5143.0,0.3333333333333333
6001.0,0.7254901960784313
6007.0,0.5
6013.0,0.6923076923076923
6017.0,0.5
6019.0,0.25
6023.0,1.0
6025.0,1.0
6029.0,0.0
6031.0,0.6
6033.0,0.0
6037.0,0.600250626566416
6041.0,0.48148148148148145
6047.0,1.0
6053.0,0.5714285714285714
6055.0,0.0
6059.0,0.6949152542372882
6061.0,0.6
6065.0,0.391304347826087
6067.0,0.625
6071.0,0.7272727272727273
6073.0,0.6666666666666666
6075.0,0.59375
6077.0,0.7142857142857143
6079.0,0.0
6081.0,1.0
6083.0,0.375
6085.0,0.5777777777777777
6087.0,0.6
6089.0,0.0
6095.0,0.75
6097.0,0.4
6099.0,1.0
6107.0,0.614065180102916
6111.0,0.6190476190476191
6113.0,1.0
8001.0,1.0
8005.0,0.5
8013.0,0.65
8029.0,0.0
8031.0,0.4883720930232558
8035.0,0.75
8041.0,0.55
8049.0,0.5
8059.0,0.6
8069.0,0.2
8091.0,1.0
8093.0,0.6328125
8097.0,0.0
8099.0,1.0
8101.0,1.0
8113.0,0.3333333333333333
8115.0,1.0
8117.0,0.5
8125.0,0.0
9001.0,0.39285714285714285
9003.0,0.6785714285714286
9005.0,0.25
9007.0,0.2
9009.0,0.7777777777777778
9011.0,0.25
10001.0,1.0
10003.0,1.0
10005.0,0.8095238095238095
11001.0,0.48845470692717585
12001.0,0.8888888888888888
12005.0,0.23076923076923078
12009.0,1.0
12011.0,0.7142857142857143
12015.0,0.5
12019.0,1.0
12021.0,0.6153846153846154
12023.0,1.0
12031.0,0.75
12033.0,0.3076923076923077
12035.0,1.0
12047.0,0.7407407407407407
12053.0,1.0
12055.0,0.0
12057.0,0.547945205479452
12061.0,0.6666666666666666
12069.0,0.75
12071.0,0.4
12073.0,0.8333333333333334
12081.0,0.6666666666666666
12085.0,0.4
12086.0,0.5798319327731093
12087.0,1.0
12089.0,1.0
12091.0,0.0
12093.0,0.42857142857142855
12095.0,0.6017699115044248
12097.0,0.5
12099.0,0.5801526717557252
12101.0,1.0
12103.0,0.5555555555555556
12105.0,0.5435203094777563
12107.0,1.0
12109.0,0.75
12111.0,0.043478260869565216
12115.0,0.6153846153846154
12117.0,0.45454545454545453
12125.0,1.0
12127.0,0.5833333333333334
12131.0,0.0
13001.0,0.0
13015.0,0.0
13035.0,0.0
13051.0,0.64
13057.0,0.6666666666666666
13067.0,0.8
13075.0,0.6173913043478261
13083.0,1.0
13089.0,0.0
13091.0,0.5302013422818792
13095.0,1.0
13115.0,1.0
13117.0,0.2
13121.0,0.5955056179775281
13123.0,0.0
13127.0,1.0
13135.0,0.3333333333333333
13139.0,0.5
13145.0,0.42857142857142855
13151.0,0.0
13153.0,1.0
13157.0,1.0
13217.0,1.0
13219.0,1.0
13223.0,0.0
13229.0,1.0
13245.0,0.7
13305.0,0.5555555555555556
13319.0,0.6
15001.0,0.3409090909090909
15003.0,0.5185185185185185
15009.0,1.0
16001.0,0.7894736842105263
16005.0,0.0
16013.0,0.4782608695652174
16027.0,0.0
16055.0,1.0
16075.0,0.0
17001.0,0.0
17021.0,1.0
17029.0,1.0
17031.0,0.5846774193548387
17043.0,0.7142857142857143
17059.0,1.0
17077.0,0.0
17089.0,1.0
17095.0,0.25
17097.0,0.5
17099.0,0.0
17105.0,0.0
17107.0,0.3527272727272727
17111.0,1.0
17113.0,1.0
17119.0,0.0
17121.0,0.0
17163.0,1.0
17167.0,0.5555555555555556
17183.0,1.0
17197.0,0.8
17199.0,0.4642857142857143
17201.0,0.44
18003.0,0.8333333333333334
18011.0,0.25
18019.0,1.0
18035.0,1.0
18037.0,0.0
18049.0,0.0
18053.0,1.0
18057.0,0.0
18063.0,0.5
18069.0,0.3333333333333333
18089.0,0.4
18095.0,0.2727272727272727
18097.0,0.3888888888888889
18133.0,0.0
18141.0,0.0
18159.0,0.559322033898305
18163.0,0.3333333333333333
18167.0,1.0
18177.0,1.0
18183.0,1.0
19007.0,0.6666666666666666
19013.0,0.5555555555555556
19063.0,1.0
19103.0,0.5
19113.0,0.6363636363636364
19139.0,0.0
19153.0,0.16666666666666666
19169.0,0.533678756476684
20009.0,0.42105263157894735
20033.0,0.0
20079.0,1.0
20085.0,0.5
20091.0,0.5
20159.0,0.0
20161.0,0.0
20173.0,0.6666666666666666
20175.0,1.0
20181.0,1.0
21001.0,1.0
21031.0,0.6666666666666666
21035.0,0.0
21059.0,1.0
21067.0,1.0
21073.0,1.0
21081.0,0.3333333333333333
21083.0,1.0
21093.0,1.0
21111.0,0.4444444444444444
21117.0,0.8695652173913043
21151.0,1.0
21155.0,0.46153846153846156
21173.0,1.0
21209.0,0.0
21227.0,0.5853658536585366
22005.0,0.0
22009.0,0.7384615384615385
22017.0,0.0
22033.0,0.42857142857142855
22051.0,1.0
22055.0,0.8
22057.0,0.0
22071.0,0.76
22073.0,0.8888888888888888
22103.0,1.0
22109.0,1.0
23001.0,0.0
23005.0,1.0
23011.0,0.0
23017.0,0.4666666666666667
23019.0,0.5
23021.0,0.620253164556962
23025.0,1.0
23027.0,0.0
23031.0,0.7368421052631579
24003.0,0.0
24005.0,0.6746987951807228
24013.0,0.7272727272727273
24015.0,0.0
24017.0,1.0
24019.0,0.75
24021.0,1.0
24023.0,1.0
24027.0,0.5
24031.0,0.5454545454545454
24033.0,0.45454545454545453
24037.0,1.0
24043.0,0.6666666666666666
24045.0,0.0
25005.0,0.3333333333333333
25009.0,0.8
25013.0,0.6666666666666666
25015.0,1.0
25017.0,0.5
25021.0,0.8571428571428571
25023.0,0.75
25025.0,0.536
25027.0,0.68
26015.0,1.0
26025.0,0.5
26029.0,0.0
26049.0,0.75
26063.0,0.0
26065.0,0.5
26073.0,0.64
26077.0,0.0
26081.0,0.6153846153846154
26093.0,0.0
26099.0,0.8
26103.0,0.5
26111.0,0.5294117647058824
26121.0,0.5
26125.0,0.26666666666666666
26139.0,0.0
26145.0,0.6666666666666666
26147.0,0.45454545454545453
26157.0,1.0
26161.0,0.6923076923076923
26163.0,0.56
27003.0,0.6666666666666666
27013.0,0.6666666666666666
27021.0,0.0
27037.0,0.0
27053.0,0.5975609756097561
27071.0,0.0
27073.0,1.0
27097.0,0.6237623762376238
27123.0,0.5
27125.0,1.0
27137.0,0.3
27141.0,0.0
27147.0,1.0
27163.0,0.5
27165.0,0.0
28007.0,0.6666666666666666
28033.0,0.6
28049.0,0.0
28059.0,0.5
28075.0,1.0
28089.0,0.8
28121.0,0.3333333333333333
28145.0,1.0
29019.0,0.5
29037.0,0.0
29051.0,0.0
29077.0,0.8
29095.0,0.6896551724137931
29117.0,0.0
29131.0,0.6666666666666666
29135.0,0.6410256410256411
29161.0,0.3333333333333333
29177.0,0.0
29187.0,0.6153846153846154
29189.0,0.5882352941176471
29213.0,1.0
30013.0,1.0
30027.0,0.46153846153846156
30031.0,1.0
30037.0,1.0
30049.0,1.0
30067.0,0.0
30111.0,1.0
31041.0,0.8181818181818182
31055.0,0.6
31067.0,0.0
31109.0,0.8571428571428571
31153.0,0.0
31157.0,1.0
31173.0,1.0
32003.0,0.49264705882352944
32005.0,0.0
32007.0,1.0
32013.0,1.0
32015.0,0.7
32023.0,1.0
32031.0,0.3076923076923077
32510.0,1.0
33001.0,1.0
33005.0,0.3333333333333333
33009.0,0.0
33011.0,0.5714285714285714
33013.0,0.5666666666666667
33015.0,0.8
33019.0,0.0
34001.0,0.8
34003.0,0.52
34005.0,1.0
34007.0,0.6666666666666666
34009.0,0.6
34013.0,0.8181818181818182
34015.0,1.0
34017.0,0.6538461538461539
34019.0,0.0
34021.0,0.84375
34023.0,0.6
34025.0,0.8571428571428571
34027.0,0.6666666666666666
34029.0,0.5683760683760684
34031.0,0.8333333333333334
34037.0,1.0
34039.0,1.0
35001.0,0.6666666666666666
35005.0,0.5
35031.0,1.0
35043.0,1.0
35047.0,0.0
35049.0,1.0
35055.0,0.36363636363636365
35057.0,0.6111111111111112
36005.0,0.5454545454545454
36007.0,0.7272727272727273
36013.0,1.0
36019.0,1.0
36021.0,0.0
36027.0,0.0
36029.0,0.36
36041.0,0.4
36047.0,0.6911764705882353
36053.0,0.5
36055.0,0.7083333333333334
36059.0,0.30303030303030304
36061.0,0.5689655172413793
36063.0,1.0
36067.0,0.2
36071.0,0.0
36075.0,0.7142857142857143
36077.0,1.0
36081.0,0.8181818181818182
36083.0,0.0
36085.0,0.3888888888888889
36089.0,0.0
36091.0,0.6666666666666666
36093.0,0.5
36103.0,0.5942028985507246
36105.0,1.0
36109.0,0.3333333333333333
36111.0,1.0
36119.0,0.6086956521739131
37019.0,0.5
37021.0,0.0
37035.0,1.0
37037.0,0.6083916083916084
37049.0,0.0
37051.0,0.2857142857142857
37057.0,0.75
37063.0,0.6153846153846154
37067.0,0.6666666666666666
37077.0,1.0
37081.0,0.5
37083.0,0.6666666666666666
37085.0,0.0
37089.0,1.0
37097.0,0.75
37101.0,0.5
37119.0,0.6153846153846154
37133.0,0.0
37135.0,0.625
37141.0,1.0
37147.0,0.0
37153.0,0.5
37159.0,1.0
37171.0,0.0
37179.0,1.0
37183.0,0.6721311475409836
37189.0,0.0
38017.0,1.0
38035.0,1.0
38059.0,1.0
38083.0,0.6666666666666666
39017.0,0.0
39023.0,0.0
39025.0,0.4
39027.0,1.0
39029.0,0.6
39035.0,0.5584415584415584
39045.0,1.0
39049.0,0.5142857142857142
39053.0,0.6666666666666666
39057.0,0.0
39061.0,0.6923076923076923
39089.0,0.5633802816901409
39091.0,0.0
39093.0,0.38181818181818183
39095.0,0.5
39099.0,1.0
39103.0,0.75
39113.0,0.7272727272727273
39115.0,1.0
39117.0,0.6024844720496895
39133.0,0.0
39139.0,0.5
39145.0,0.0
39149.0,0.0
39151.0,0.3333333333333333
39153.0,0.75
39155.0,0.25
39165.0,1.0
39167.0,0.0
39169.0,0.6
39171.0,1.0
39173.0,1.0
40027.0,0.36363636363636365
40031.0,0.9166666666666666
40069.0,1.0
40081.0,1.0
40109.0,0.8095238095238095
40125.0,0.0
40133.0,1.0
40143.0,0.3333333333333333
40149.0,1.0
41003.0,1.0
41005.0,0.625
41007.0,0.4
41013.0,0.6721311475409836
41017.0,0.6666666666666666
41019.0,0.6666666666666666
41027.0,1.0
41029.0,0.6666666666666666
41039.0,0.7
41047.0,0.6666666666666666
41051.0,0.6683738796414853
41053.0,1.0
41067.0,0.7058823529411765
41071.0,0.5
42001.0,1.0
42003.0,0.4461538461538462
42005.0,0.0
42007.0,0.75
42011.0,0.75
42013.0,1.0
42017.0,1.0
42019.0,0.75
42027.0,0.6702898550724637
42029.0,1.0
42031.0,0.5
42035.0,0.75
42043.0,0.6666666666666666
42045.0,0.6666666666666666
42049.0,0.625
42055.0,0.0
42059.0,1.0
42063.0,0.6363636363636364
42069.0,0.5
42071.0,0.25
42075.0,0.3333333333333333
42077.0,0.5555555555555556
42079.0,0.0
42081.0,1.0
42085.0,1.0
42091.0,0.6
42095.0,1.0
42097.0,0.8333333333333334
42101.0,0.6462585034013606
42107.0,0.5
42123.0,0.0
42129.0,0.0
42133.0,0.5
44003.0,1.0
44005.0,0.6666666666666666
44007.0,0.48148148148148145
45011.0,0.6666666666666666
45013.0,0.6666666666666666
45017.0,1.0
45019.0,0.75
45027.0,0.5641025641025641
45041.0,0.0
45045.0,0.8333333333333334
45047.0,0.625
45051.0,0.5
45063.0,1.0
45071.0,1.0
45073.0,0.5
45077.0,1.0
45079.0,1.0
45091.0,1.0
46081.0,0.0
46083.0,1.0
46093.0,1.0
46099.0,1.0
46119.0,1.0
47009.0,1.0
47011.0,1.0
47035.0,0.0
47037.0,0.5454545454545454
47063.0,0.0
47065.0,0.3333333333333333
47073.0,0.0
47093.0,0.6
47105.0,0.0
47113.0,1.0
47119.0,0.6666666666666666
47125.0,0.5357142857142857
47149.0,0.6091954022988506
47151.0,0.0
47155.0,0.2
47157.0,0.6428571428571429
47165.0,0.8571428571428571
47187.0,0.7777777777777778
48001.0,1.0
48003.0,1.0
48005.0,0.5
48015.0,0.0
48027.0,1.0
48029.0,0.5362318840579711
48031.0,0.0
48041.0,1.0
48061.0,1.0
48085.0,0.46153846153846156
48091.0,0.6
48095.0,0.6
48113.0,0.56
48121.0,0.7777777777777778
48141.0,0.5384615384615384
48157.0,0.4
48167.0,0.5
48169.0,0.5
48171.0,1.0
48181.0,1.0
48183.0,0.5333333333333333
48187.0,0.5
48201.0,0.6926070038910506
48209.0,0.3333333333333333
48215.0,0.8235294117647058
48221.0,1.0
48223.0,1.0
48231.0,0.0
48245.0,1.0
48257.0,1.0
48259.0,1.0
48265.0,1.0
48269.0,0.6363636363636364
48279.0,0.5673352435530086
48285.0,1.0
48303.0,0.5
48309.0,0.25
48321.0,1.0
48333.0,0.6467941507311586
48339.0,0.8666666666666667
48355.0,0.5
48367.0,0.0
48371.0,1.0
48397.0,0.6666666666666666
48409.0,0.0
48421.0,1.0
48423.0,0.6666666666666666
48433.0,1.0
48439.0,0.7419354838709677
48441.0,1.0
48449.0,1.0
48453.0,0.6101694915254238
48469.0,0.5
48479.0,1.0
48491.0,0.5
49001.0,0.0
49005.0,0.4166666666666667
49011.0,0.5
49021.0,0.0
49023.0,0.0
49035.0,0.5854166666666667
49039.0,0.6074498567335244
49043.0,0.875
49049.0,0.6111111111111112
49051.0,0.8
49053.0,0.6666666666666666
49057.0,0.45714285714285713
50007.0,0.6666666666666666
50015.0,0.6875
50023.0,1.0
51011.0,0.0
51013.0,0.5686274509803921
51025.0,1.0
51059.0,0.4090909090909091
51087.0,0.0
51107.0,0.5
51147.0,0.5664335664335665
51153.0,0.8571428571428571
51159.0,0.5932203389830508
51171.0,1.0
51183.0,1.0
51510.0,0.7368421052631579
51540.0,1.0
51600.0,1.0
51610.0,1.0
51680.0,0.6666666666666666
51700.0,1.0
51710.0,1.0
51730.0,0.0
51790.0,1.0
51810.0,0.4411764705882353
51820.0,1.0
51830.0,0.375
53003.0,1.0
53005.0,0.375
53009.0,0.6666666666666666
53011.0,0.2
53015.0,0.5
53025.0,0.0
53033.0,0.5576923076923077
53035.0,0.18181818181818182
53037.0,0.6666666666666666
53053.0,0.5833333333333334
53061.0,0.2
53063.0,0.6
53067.0,0.631578947368421
53073.0,1.0
53077.0,0.8333333333333334
54011.0,0.4666666666666667
54015.0,0.42857142857142855
54037.0,1.0
54039.0,0.0
54055.0,0.0
54061.0,1.0
54069.0,0.6666666666666666
54079.0,0.0
55009.0,1.0
55017.0,0.0
55025.0,0.5
55029.0,0.0
55059.0,0.0
55063.0,1.0
55073.0,1.0
55079.0,0.5263157894736842
55085.0,1.0
55097.0,0.6811594202898551
55101.0,0.2
55109.0,0.6666666666666666
55115.0,1.0
55117.0,1.0
55127.0,1.0
55133.0,0.75
55139.0,0.0
56007.0,0.0
56011.0,0.0
56013.0,1.0
56025.0,0.7391304347826086
56033.0,0.8
56041.0,0.75
